Sample,X,Y,Z
300,-0.1495,0.1318,0.9370
301,-0.0229,0.0294,0.9464
302,0.2823,-0.0042,0.9610
303,0.1959,0.0436,1.0493
304,-0.0428,-0.0616,1.0777
305,-0.1201,-0.0573,1.1567
306,-0.0595,0.0825,1.0714
307,0.2079,0.0216,0.9104
308,0.3456,0.0373,0.8666
309,0.0863,0.0126,1.0916
310,0.0858,-0.0237,1.1232
311,0.0812,-0.0656,1.1151
312,0.0639,0.1100,0.9711
313,0.3376,0.0856,0.8971
314,0.2048,0.0761,1.0278
315,-0.0415,-0.1142,1.2000
316,0.1691,-0.0810,1.0883
317,-0.0824,0.0224,1.0879
318,0.0389,0.1807,0.8214
319,0.2081,0.0595,0.9098
320,0.0380,-0.0191,1.0134
321,-0.0865,-0.1412,1.2059
322,-0.0314,-0.0468,1.2011
323,0.0071,0.0662,1.0146
324,0.3632,0.1033,0.8887
325,0.2479,0.1633,0.8486
326,-0.0583,-0.0402,1.0790
327,-0.0627,-0.1179,1.2531
328,0.0892,-0.0123,1.1300
329,0.2698,0.0182,0.9932
330,0.2310,0.1459,0.8040
331,-0.0322,-0.0302,0.9789
332,-0.0507,-0.0618,1.1254
333,0.1590,-0.0159,1.1870
334,0.2521,0.0116,1.0760
335,0.2559,0.1884,0.7974
336,0.0592,0.0348,0.9620
337,-0.1374,-0.1003,1.2036
338,0.0554,-0.0063,1.1948
339,0.2538,0.0009,0.9918
340,0.2668,0.1307,0.7534
341,0.0436,-0.0120,0.9673
342,-0.1569,-0.0972,1.2949
343,-0.1278,-0.0400,1.2413
344,0.2555,0.0873,0.9468
345,0.3248,0.1609,0.6510
346,0.1446,-0.0621,1.0189
347,-0.2410,-0.1389,1.3920
348,-0.0857,-0.0969,1.2699
349,0.2549,0.1826,0.8306
350,0.3829,0.1782,0.6605
351,-0.0676,-0.1335,1.0616
352,-0.2563,-0.0770,1.3391
353,0.0037,-0.0450,1.2017
354,0.3270,0.0998,0.8228
355,0.3936,0.1520,0.7191
