Sample,X,Y,Z
416,0.0294,-0.0338,0.9883
417,0.0613,0.0087,0.9481
418,0.0592,0.0312,0.9974
419,0.2018,-0.0021,1.0760
420,0.2542,0.0095,1.0220
421,0.0253,0.0996,0.9375
422,0.2353,0.0067,1.0172
423,0.4514,0.0341,1.1347
424,0.3392,-0.0133,1.0693
425,0.1089,0.0443,1.0219
426,0.1056,-0.0244,1.0845
427,0.1072,0.0079,1.1092
428,0.0902,0.0444,0.9282
429,-0.0051,-0.0730,0.9920
430,-0.0485,-0.0428,1.0386
431,-0.2012,-0.0101,0.9949
432,-0.0581,0.0839,0.8946
433,0.0659,-0.0795,1.2056
434,0.1121,0.0266,1.0944
435,0.0771,0.0414,0.9026
436,0.0851,-0.0673,1.1294
437,0.0463,0.0143,1.1938
438,0.1033,0.0529,0.9901
439,0.2448,0.0477,0.8365
440,0.2222,-0.0888,1.1602
441,0.1821,0.0890,0.8945
442,0.1098,0.0815,0.8820
443,0.2243,0.0096,1.0978
444,0.2766,0.0106,1.0977
445,0.2246,0.1282,0.9375
446,0.0836,0.0068,1.0993
447,-0.0193,-0.0311,1.1088
448,-0.0746,0.0439,1.0153
449,0.1248,-0.0181,0.9689
450,0.0395,-0.0655,1.0909
451,0.0383,-0.0813,1.0662
452,0.0046,0.0628,0.9401
453,0.0890,-0.0974,1.0344
454,0.2111,-0.1011,1.1538
455,-0.0366,-0.0193,1.0139
456,-0.0527,0.0187,0.9587
457,0.1685,-0.0527,1.1683
458,0.2795,-0.0284,1.0900
459,0.2496,0.0658,0.8242
460,0.0861,-0.0084,1.1511
461,-0.2463,0.0449,1.0869
462,0.0941,0.1243,0.8800
463,0.4240,-0.0085,1.0634
464,0.2481,0.0262,1.0107
465,-0.0757,0.0554,0.8506
466,-0.0085,0.0696,1.0802
467,0.0700,-0.0178,1.1746
468,0.2474,-0.0214,1.0046
469,0.1689,-0.0830,1.1520
470,0.1382,0.0197,0.9698
471,0.0601,-0.0569,1.1376
472,0.0927,0.0408,1.0723
473,0.1818,-0.0320,1.0059
474,0.1025,-0.0303,0.9623
475,-0.1107,-0.0193,1.0996
476,0.0502,0.0223,0.9320
477,0.1076,0.0895,0.9788
478,-0.0620,0.0587,0.9464
479,0.0087,0.0451,1.0505
480,0.2222,0.0169,1.0593
481,0.1425,0.0116,1.1608
482,-0.0314,-0.0302,0.9875
483,-0.0954,0.0224,0.9756
484,0.0359,-0.0283,0.9302
485,0.1429,0.0070,1.1131
486,-0.0094,-0.1162,1.0870
487,-0.5770,0.0602,0.9861
488,-0.2317,-0.0496,1.1172
489,-0.0026,0.0275,1.0146
490,-0.2809,-0.0134,1.1257
491,-0.3388,0.1326,0.9890
492,-0.3326,-0.0305,1.0122
493,-0.1724,-0.0565,1.0593
494,-0.0942,0.0092,1.0900
495,-0.1483,0.0245,0.8895
496,-0.3567,-0.0209,0.9238
497,-0.2402,0.0200,1.0222
498,0.1829,-0.0606,0.9465
499,0.0776,0.0359,1.0388
500,0.0370,-0.0468,1.1066
501,0.0668,0.0396,0.9601
502,0.0784,-0.0335,1.2423
503,0.0601,-0.0569,1.1376
504,0.0187,-0.0088,1.1445
505,0.1389,-0.0056,0.9539
506,-0.0674,0.0170,0.9883
507,-0.0659,-0.0610,1.0210
508,-0.1636,0.0136,1.0104
509,-0.3366,0.0053,0.9925
510,-0.2722,0.0207,0.9514
511,-0.1703,-0.0347,1.0031
512,-0.4210,0.0405,0.9747
513,-0.2000,-0.0429,1.1880
514,-0.1642,0.0316,1.0686
515,-0.1446,-0.0214,1.0396
516,-0.1891,-0.0582,1.0193
517,-0.1254,-0.0263,1.0355
518,-0.0527,0.0295,1.0569
519,0.1196,-0.0191,0.9684
520,0.2228,-0.0596,1.0221
521,-0.0040,0.0250,1.0168
522,-0.0458,0.0773,0.9319
523,0.0815,0.0221,1.1511
524,-0.0104,0.0093,1.1163
525,-0.0918,0.0059,0.9659
526,-0.1603,0.0088,1.0018
527,-0.3152,-0.0041,1.0800
528,-0.2824,-0.0706,1.0248
529,-0.1208,-0.0493,0.9935
530,-0.0846,-0.0467,0.9802
531,-0.2769,-0.0195,0.9982
532,-0.3500,0.0527,0.8682
533,-0.3479,-0.0611,1.1521
534,-0.0655,0.0205,1.0674
535,0.0467,0.0521,0.9918
536,-0.1501,0.0070,1.1273
537,-0.1275,0.0034,1.1199
538,-0.0222,0.0618,1.0540
539,0.0046,-0.0456,1.0748
540,0.0293,-0.0930,1.1351
541,0.0397,0.0421,0.8594
542,-0.1314,0.0134,0.8455
543,-0.2144,0.0136,1.0629
544,-0.0197,-0.0245,1.0386
545,0.0410,0.0822,0.8341
546,-0.1269,-0.0283,1.0659
547,-0.3528,-0.0322,1.1644
548,-0.3765,0.1259,1.0079
549,-0.2513,-0.0200,1.0934
550,0.0040,-0.1001,1.1778
551,0.0289,-0.0676,1.0121
552,-0.2110,0.1061,0.9140
553,-0.2261,-0.0009,1.0462
554,-0.0853,-0.0818,1.1788
555,0.0680,0.0690,0.8447
556,-0.0117,0.0176,1.0021
557,-0.2336,0.0067,1.0811
558,-0.0844,0.0936,0.9999
559,0.0350,0.0272,0.9962
560,0.0128,-0.0115,1.0578
561,0.0119,-0.0396,1.0789
562,-0.1033,0.0302,0.9702
563,-0.3069,0.0461,1.0115
564,-0.2028,-0.0734,1.0433
565,0.0995,-0.0424,1.0577
566,-0.2061,0.0171,0.8949
567,-0.3674,-0.0211,1.1183
568,-0.2824,-0.0139,1.0200
569,-0.1114,-0.0511,1.1550
570,-0.0137,-0.0043,0.9556
571,-0.1382,-0.0813,1.1844
572,-0.3167,0.0388,0.9086
573,-0.0742,-0.0009,1.1211
574,0.0313,0.0499,0.9735
575,-0.1174,-0.0341,1.1323
576,0.0043,0.0786,0.7521
577,-0.1096,0.0151,1.0577
578,-0.0082,0.0509,0.9265
579,-0.0448,0.0231,1.1578
580,-0.1115,0.0223,0.9277
581,-0.1595,-0.0209,1.0696
582,-0.0711,-0.0257,1.0178
583,-0.2275,0.0134,1.0761
584,-0.2998,-0.0786,1.0195
585,-0.1036,-0.0859,1.2013
586,-0.0778,-0.0325,1.0095
587,-0.1353,0.0059,1.0419
588,-0.1883,-0.0234,0.9878
589,-0.2336,0.0067,1.0811
590,-0.2418,-0.0188,1.1324
591,-0.1248,0.0651,0.9177
592,-0.0298,0.1083,0.9476
593,-0.2041,0.0721,0.9615
594,-0.0871,0.0487,1.0590
595,0.1113,0.0932,0.9238
596,0.1094,-0.0491,1.1606
597,-0.1022,0.0005,1.0019
598,-0.1820,-0.0048,1.0522
599,-0.1121,0.0407,0.9438
600,0.0258,-0.0759,1.1671
601,-0.0119,-0.0042,0.9807
602,-0.1909,-0.0754,1.0574
603,-0.2815,0.0251,0.9971
604,-0.2274,0.0069,1.1207
605,-0.1396,0.0182,1.0252
606,-0.3047,-0.0345,0.9924
607,-0.1838,-0.0355,1.0090
608,-0.0628,0.0116,0.9909
609,-0.0056,0.0213,1.0352
610,-0.3253,-0.0117,1.0652
611,-0.2571,-0.0080,1.0361
612,0.1041,0.0782,0.9341
613,0.2004,-0.0283,1.0713
614,0.0382,-0.0349,1.0680
615,-0.2839,0.0425,1.0058
616,-0.1738,0.0664,0.9878
617,0.2427,-0.0347,1.1172
618,0.1537,-0.0117,1.0874
619,-0.3276,0.0312,0.9797
620,-0.3708,0.0151,0.9676
621,-0.1077,0.0248,1.0822
622,0.0901,0.0342,1.0380
623,-0.1243,-0.0098,1.0031
624,-0.5235,0.0038,0.9792
625,-0.3018,0.0202,1.0063
626,0.1747,-0.0205,1.0584
627,-0.0634,-0.0265,1.0195
628,-0.4079,0.0299,0.9459
629,-0.4137,0.0621,0.9903
630,0.0461,-0.0457,1.1127
631,0.1205,-0.0460,1.1534
632,-0.0862,-0.0307,1.0052
633,-0.2080,0.0939,0.8763
634,-0.2051,0.0801,1.0657
635,0.2305,0.0146,1.2187
636,0.2138,0.0436,1.0405
637,-0.0417,0.0028,0.9159
638,-0.1751,0.0410,0.8965
639,-0.0983,0.0576,1.0742
640,0.1332,-0.0016,1.1061
641,0.0218,-0.0243,1.0160
642,-0.1331,-0.0595,0.9498
643,-0.2038,-0.0359,0.9835
644,-0.3919,0.0267,1.1268
645,-0.3260,-0.0455,1.1296
646,-0.1756,-0.0125,0.9695
647,-0.0999,-0.0309,0.9348
648,-0.2824,-0.0005,1.0566
649,0.2427,-0.0347,1.1172
650,-0.3391,0.0077,1.1343
651,-0.1509,0.0119,1.0219
652,-0.0198,-0.0457,1.0094
653,-0.1679,0.0127,0.9238
654,-0.1833,0.0846,0.9802
655,-0.2234,0.0892,0.9182
656,-0.0828,0.0016,1.1528
657,0.2915,-0.0444,1.0391
658,0.2130,0.0616,0.9810
659,-0.1037,0.0674,1.0633
660,-0.2876,0.0197,1.1299
661,-0.0725,-0.0356,1.0828
662,0.1093,-0.0444,0.9947
663,0.0500,-0.0284,1.0031
664,-0.0449,0.0092,0.9483
665,-0.2123,-0.0024,1.0394
666,-0.2832,0.0099,1.0925
667,-0.0347,-0.0823,1.2111
668,-0.0001,0.0031,0.8629
669,-0.3044,0.0798,0.9777
670,-0.2729,0.0726,0.9962
671,-0.0852,0.0063,1.1277
672,-0.1104,0.0391,0.9726
673,0.0002,-0.0411,1.1133
674,-0.1826,0.0112,0.8826
675,-0.2592,0.0385,1.0708
676,-0.1002,0.0418,0.9655
677,-0.0599,-0.0894,1.1386
678,-0.0646,0.0070,0.9344
679,-0.0173,-0.0462,1.0554
680,-0.0413,0.0364,1.0065
681,-0.1296,-0.0004,1.1780
682,0.0213,-0.0009,0.9704
683,-0.0479,-0.0167,1.0983
684,-0.1078,0.0349,0.9822
685,-0.1170,-0.0156,1.0610
686,-0.2297,0.0062,1.0435
687,-0.2408,-0.0244,0.9698
688,-0.0634,0.0446,0.9410
689,-0.0014,-0.0082,1.0793
690,-0.1523,0.0404,0.9844
