Sample,X,Y,Z
180,-0.2491,0.3035,0.9391
181,0.3613,0.2010,1.1940
182,0.6711,0.1927,1.1871
183,0.2043,0.0529,0.9642
184,-0.2102,0.0912,0.8076
185,-0.4076,0.1892,0.8933
186,-0.0613,0.1951,1.0937
187,0.2466,0.1135,1.1717
188,0.2441,0.1462,1.0815
189,-0.3052,0.2490,0.9102
190,-0.4523,0.1990,1.0219
191,0.2654,-0.0386,1.2305
192,0.5334,-0.0589,1.0683
193,-0.1311,-0.1212,0.8374
194,-0.1047,-0.0070,0.8432
195,0.2816,0.1359,1.1044
196,0.4892,0.1592,1.1087
197,0.4462,-0.0133,1.1896
198,0.1645,0.0131,1.0793
199,-0.0942,0.1334,0.9316
200,0.1384,0.0798,1.0567
201,0.3353,-0.0098,1.2578
202,0.1168,0.0256,0.8629
203,-0.0705,0.0972,0.7509
204,-0.2896,0.1252,1.1135
205,-0.1958,0.2041,1.2276
206,0.1048,0.2274,1.0903
207,0.2537,0.1589,1.1113
208,0.0888,0.1816,0.8694
209,-0.1856,0.2101,0.8600
210,-0.0549,0.0917,0.9962
211,0.3078,-0.0453,1.0881
212,0.3630,0.0959,1.0454
213,0.2827,0.2139,0.8792
214,0.0777,0.2188,0.9189
215,-0.0118,0.0983,1.2239
216,0.3417,0.0682,1.1398
217,0.3804,0.0466,1.1614
218,0.3926,0.1653,1.1484
219,0.2039,0.2190,0.9170
220,-0.2817,0.2071,0.9141
221,0.1005,0.0327,1.0419
222,0.3578,0.1105,1.1077
223,0.2548,0.2370,1.0195
224,-0.0679,0.2341,0.9086
225,-0.8527,0.2068,0.9304
226,-0.0972,0.0620,0.9320
227,0.6891,-0.0433,1.0743
228,0.4561,0.0283,0.9910
229,-0.1451,0.0900,1.0344
230,-0.5490,0.1940,0.9832
231,0.2209,0.0925,1.3405
232,0.7137,0.0756,1.1837
233,0.5365,0.0388,0.8992
234,-0.1491,0.0984,0.8276
235,-0.4865,0.1155,0.9218
236,0.0912,0.1766,1.2112
237,0.8950,0.0969,1.1124
238,0.3799,0.0784,0.8831
239,-0.2510,0.0891,0.8890
240,-0.3652,0.3232,1.0214
241,0.0316,0.2413,1.2377
242,0.4424,0.1935,1.1892
243,0.0405,0.0432,0.9011
244,-0.2802,0.1362,0.8080
245,-0.3304,0.0911,1.0157
246,0.3131,0.0678,1.2031
247,0.2275,-0.0394,1.0700
248,0.0104,0.0581,0.9808
249,-0.1384,0.1772,0.9870
250,0.1832,0.2798,1.1544
251,0.3088,0.1516,1.1292
252,0.3894,0.0123,1.0466
253,0.2593,0.0426,0.8932
254,0.2670,0.1624,0.8843
255,0.0992,0.0717,0.9968
256,0.1971,-0.0701,1.1375
257,0.3466,0.0313,0.9578
258,0.1682,0.2692,0.9501
259,-0.0157,0.2390,1.2161
260,-0.0362,0.2055,1.2332
261,-0.0362,0.2055,1.2332
262,0.1581,0.1558,1.0637
263,0.1494,0.0209,0.8183
264,-0.1771,-0.0814,1.0049
265,-0.0875,0.0334,0.8533
266,-0.0361,0.2189,0.9239
267,0.0055,0.1674,0.9606
268,-0.0233,0.2124,1.2281
269,0.0515,0.3088,1.0745
270,0.1278,0.2244,1.0212
271,0.1140,-0.0107,1.1848
272,0.2407,-0.0992,1.0742
273,0.1793,0.1206,0.8668
274,0.1279,0.0884,1.0162
275,0.2109,0.2084,1.1140
276,0.2281,0.3311,1.0455
277,0.1786,0.3163,0.9097
278,0.0990,0.1143,1.1220
279,-0.0157,0.0807,1.0208
280,0.0453,0.1425,0.8096
281,0.1522,0.0126,0.9028
282,0.2017,0.0460,1.1256
283,0.0475,0.1152,0.9637
284,-0.2002,0.0390,0.9907
285,0.0046,-0.0683,1.2982
286,0.0905,0.0555,1.1816
287,0.1733,0.2202,0.9996
288,0.1032,0.1804,1.0669
289,0.0248,0.1641,0.9742
290,-0.0632,0.0843,0.8112
291,0.0901,-0.0406,0.9828
292,0.1130,-0.0699,1.0615
293,0.1648,0.0797,1.0089
294,0.1694,0.2233,1.0410
295,0.1600,0.2244,1.1727
296,0.1205,0.1970,1.1672
297,0.0531,0.1237,1.0249
298,0.0849,0.0519,1.0121
299,0.1882,0.0857,1.0112
300,0.1589,0.2156,0.9212
301,0.0697,0.2358,0.9095
302,0.0112,0.0963,1.0450
303,-0.0684,0.1279,0.9908
304,0.1411,0.1304,1.0422
305,0.2237,0.2073,1.0847
306,0.0986,0.1855,1.0749
307,0.1040,0.1263,0.9511
308,0.0268,-0.0319,0.9939
309,-0.0161,-0.0485,1.0924
310,0.3489,0.0042,1.0206
311,0.2853,0.0885,1.0013
312,0.1276,0.1101,1.0178
313,-0.0637,0.0711,1.1440
314,-0.0775,0.1184,1.1095
315,0.1520,0.0920,1.0721
316,0.2784,0.0703,1.0475
317,0.0313,0.1616,0.9069
318,-0.0806,0.1091,0.8652
319,-0.0314,0.0264,1.0451
320,-0.0065,0.0531,1.1241
321,0.0983,0.1461,1.0931
322,0.1722,0.2565,1.0164
323,0.0331,0.1379,1.0349
324,-0.1001,0.0490,0.9632
325,0.0188,0.0724,0.9734
326,0.2029,0.0674,1.0936
327,0.1596,0.0844,1.1800
328,0.1578,0.1774,1.0588
329,-0.0133,0.2022,0.8847
330,0.0450,0.0815,1.0598
331,0.4362,0.0910,0.9911
332,0.2278,0.2114,0.9783
333,-0.0717,0.2133,1.0690
334,-0.0552,0.2471,0.9619
335,0.0472,0.0918,1.0295
336,0.4875,0.0272,1.0277
337,0.2618,0.0165,1.0569
338,-0.2033,0.2363,0.9389
339,-0.1569,0.2416,1.0339
340,0.2524,0.0881,1.2286
341,0.4988,0.1227,1.1120
342,0.1580,0.1013,0.9135
343,-0.3374,0.1882,0.8770
344,-0.2081,0.1636,1.0303
345,0.3489,0.0300,1.0547
346,0.3886,0.0008,1.0312
347,0.0701,-0.0156,0.8711
348,-0.1460,-0.0804,0.9213
349,-0.1580,-0.0072,1.0602
350,0.1223,-0.0088,1.2632
351,0.4744,0.0773,1.2734
352,0.3199,0.0480,1.1216
353,-0.3159,0.2022,0.9175
354,-0.2908,0.1359,1.0475
355,0.2593,0.1072,0.9789
356,0.5320,0.0724,1.0566
357,0.2086,0.1787,0.8223
358,-0.3278,0.0831,0.9240
359,-0.1107,0.2673,1.0231
360,0.2383,0.2138,1.1059
361,0.5370,0.0800,1.0463
362,0.2667,0.1140,0.9966
363,-0.2675,0.1997,0.9252
364,-0.1522,0.1549,1.1509
365,0.4927,0.1566,1.0594
366,0.3908,-0.1209,1.0882
367,-0.0511,-0.0347,0.9717
368,-0.2586,0.0599,1.0042
369,0.0133,0.1432,1.0519
370,0.3162,-0.0346,1.1819
371,-0.0632,-0.0211,0.9792
372,-0.0399,0.0380,1.0110
373,0.0777,0.1467,0.9551
374,0.0057,0.1581,1.1140
375,0.0192,0.0783,1.0733
376,0.1272,0.1046,1.0362
377,0.0881,0.2280,1.0040
378,0.2531,0.1870,1.1137
379,0.1026,0.1942,0.9000
380,0.0148,0.1178,0.9686
381,0.3516,0.2814,0.9183
382,0.3608,0.1705,1.0232
383,0.2827,0.1810,0.9596
384,0.0876,0.1381,0.9441
385,0.0344,0.1760,1.0718
386,0.3903,0.0988,1.0954
387,0.1440,0.0417,1.0626
388,-0.0871,0.0701,1.1101
389,-0.1310,0.0197,1.0496
390,0.1177,0.1413,1.0579
391,-0.1328,0.0892,1.0431
392,-0.3672,-0.0246,0.9971
393,0.0422,0.0213,0.9871
394,0.2258,-0.0041,0.8400
395,-0.0613,0.0001,1.0969
396,-0.1118,0.1249,1.1653
397,0.1696,0.1349,0.9557
398,0.2906,0.1267,0.9693
399,0.3017,0.0004,1.3608
400,0.2114,0.1845,1.0148
401,0.2812,0.1515,0.9584
402,0.4549,0.0173,0.9730
403,0.1767,0.0392,1.1154
404,0.2666,0.1766,1.0160
405,0.2768,0.1479,0.7667
406,0.0369,0.0929,0.9584
407,-0.0508,0.0807,1.0822
408,0.1612,0.2126,0.9632
409,-0.0413,0.1257,1.0280
410,-0.1365,0.0620,1.1692
411,-0.2504,0.0480,0.9991
412,-0.1384,0.1378,1.0486
413,0.0498,0.0685,1.2347
414,0.0466,0.0750,0.9807
415,-0.1538,-0.0710,1.0841
416,-0.0578,-0.0132,0.8578
417,0.2673,0.1846,1.0561
418,0.3441,0.1653,1.0706
419,0.2656,0.2311,1.0913
420,0.2083,0.2529,1.0361
421,0.2109,0.2307,0.8461
422,0.5804,-0.0028,1.1769
423,0.3605,0.0908,0.9244
424,0.2356,0.0801,0.9418
425,0.1638,-0.0290,0.8738
426,0.0912,-0.0063,1.2946
427,0.0900,0.2000,0.9387
428,-0.0921,0.1902,0.9893
429,-0.2038,0.0223,1.1636
430,-0.1131,0.1005,1.0953
431,-0.0446,0.1359,0.8752
432,-0.1450,-0.0429,0.9438
433,-0.0518,-0.1125,1.1694
434,-0.0942,0.1711,0.8715
435,-0.0618,0.1528,0.9351
436,0.2022,0.1158,1.2651
437,0.2881,0.1854,1.1517
438,0.0630,0.2454,0.9105
439,0.1686,0.1994,1.1067
440,0.3529,0.0947,1.2499
441,0.3486,0.1994,0.8268
442,0.2510,0.0734,0.9129
443,0.2486,-0.0149,1.0867
444,0.3589,0.1187,0.9457
445,0.1960,0.2399,0.8886
446,0.2259,0.1125,1.1679
447,0.0316,0.1362,1.1651
448,-0.0217,0.2626,0.8643
449,0.2347,0.0388,1.0327
450,-0.0370,-0.0009,1.0870
451,-0.3084,0.0319,0.9774
452,-0.1796,0.0268,0.9144
453,0.2474,-0.0512,1.2576
454,0.1409,0.1329,1.1408
455,-0.1266,0.1724,0.9768
456,-0.0002,0.0803,1.2158
457,0.2970,0.2019,1.0560
458,0.1042,0.2761,0.8361
459,0.0925,0.0743,1.0723
460,0.1271,0.1259,0.9075
461,0.3484,0.1356,0.8591
462,0.2039,0.1182,0.9752
463,0.1808,0.1283,1.0317
464,0.0466,0.3061,0.9407
465,0.0966,0.1803,1.1248
466,0.3125,0.1888,1.1985
467,0.1324,0.2224,1.0255
468,0.0359,0.0881,1.0872
469,0.2775,0.0423,0.9955
470,-0.1353,0.2001,1.0976
471,-0.2444,0.1147,1.0631
472,0.1247,0.0465,0.9384
473,0.0317,-0.0231,1.0152
474,-0.0997,0.1082,0.7658
475,0.0580,-0.0013,1.0525
476,-0.0241,0.0408,1.0831
477,0.1396,-0.0170,1.0354
478,0.0356,0.0919,0.8402
479,0.1371,-0.0295,1.1868
480,0.1871,0.0962,1.2393
481,0.1406,0.1844,1.1071
482,0.1569,0.1161,1.0848
483,-0.0142,0.0883,0.9600
484,-0.2484,0.1379,1.1891
485,-0.1314,0.2006,0.7634
486,-0.1353,-0.1326,0.9664
487,0.0986,-0.1999,1.0472
488,-0.0051,0.0604,0.7592
489,-0.1127,-0.1865,1.0278
490,-0.2854,-0.2590,1.2854
491,-0.1862,-0.2799,1.0483
492,-0.3294,-0.2568,0.8238
493,-0.3950,-0.3319,1.2356
494,-0.3430,-0.1950,1.0975
495,-0.2190,-0.2009,0.9644
496,0.1007,-0.2665,1.0675
497,-0.1679,-0.1931,1.0056
498,-0.4809,-0.0424,1.0212
499,-0.1194,0.0667,1.0896
500,0.2861,0.0370,1.1476
501,0.2039,0.0153,1.0562
502,-0.0471,0.0087,0.9717
503,0.1823,-0.0839,0.9747
504,0.0483,-0.3319,1.0554
505,-0.2145,-0.2151,1.0234
506,-0.0430,-0.0256,0.7869
507,0.0610,-0.1152,0.9656
508,-0.1663,-0.1519,1.0540
509,-0.3499,-0.0794,1.2153
510,-0.4495,-0.0706,1.0916
511,-0.2468,-0.1038,1.0775
512,-0.1323,-0.1603,1.1399
513,-0.1209,-0.1611,1.0186
514,-0.5984,-0.0154,0.9741
515,-0.1726,-0.0313,1.2764
