Sample,X,Y,Z
332,0.1509,0.0907,0.9229
333,-0.0537,-0.0351,1.0305
334,-0.0812,-0.0945,1.1799
335,0.2788,-0.0163,1.1224
336,0.2835,0.1108,0.9945
337,0.1393,0.1245,0.8217
338,-0.0381,-0.0275,0.9836
339,-0.1002,-0.0546,1.1538
340,0.1650,-0.0338,1.1592
341,0.1725,0.0441,1.0146
342,0.1823,0.0756,0.8956
343,-0.0486,-0.0302,1.0125
344,-0.1600,-0.0508,1.2094
345,0.0586,-0.0247,1.0854
346,0.2648,0.0927,0.8754
347,0.1225,0.1017,0.8164
348,-0.1669,-0.0740,1.1577
349,-0.1174,-0.0411,1.2939
350,0.2055,-0.0488,1.1351
351,0.3883,0.1049,0.7440
352,0.3605,0.1298,0.7712
353,-0.1575,-0.0429,1.2433
354,-0.2208,-0.1153,1.3633
355,0.1838,0.0238,1.0654
356,0.4006,0.1843,0.6711
357,0.1796,0.0487,0.8370
358,-0.2502,-0.0928,1.2479
359,-0.2031,-0.1387,1.3887
360,0.2409,0.0463,0.9805
361,0.5093,0.1271,0.7388
362,0.0717,0.0552,0.8971
363,-0.1302,-0.0545,1.3275
364,-0.0628,-0.0549,1.2034
365,0.2734,0.1116,0.9099
366,0.2562,0.1086,0.6943
367,-0.0646,-0.0115,1.1102
368,-0.1204,-0.1221,1.3964
369,0.0833,-0.0475,1.1374
370,0.4188,0.0475,0.8274
371,0.1467,0.1306,0.7635
372,-0.0804,-0.0172,1.1520
373,-0.0712,-0.1005,1.2667
374,0.1337,-0.0259,0.9893
375,0.1945,0.0837,0.7935
376,-0.0208,0.0153,1.0464
377,-0.0453,-0.0035,1.1938
378,-0.0097,-0.0408,1.0694
379,0.1241,0.1633,0.7917
380,0.1080,0.0305,1.0481
381,-0.0176,-0.0626,1.1545
382,0.0891,-0.0003,1.1636
383,0.2621,0.0112,0.9307
384,0.2353,0.0464,1.0154
385,0.0978,-0.0811,1.1310
386,0.2057,-0.0247,1.1133
387,0.0580,0.0951,0.8864
388,0.1267,0.0556,0.9676
389,0.1018,-0.0363,1.1519
390,0.2615,-0.0439,1.1392
391,0.1221,0.0018,0.8528
392,-0.0144,0.1305,0.9561
393,-0.0031,-0.0634,1.1916
394,-0.1150,-0.1149,1.2298
395,0.0873,0.0083,0.9461
396,-0.0740,0.1030,0.8250
397,-0.0540,0.0818,0.9847
398,-0.0828,-0.0298,1.2193
399,0.0091,-0.0770,1.0769
400,0.1914,0.0878,0.8721
401,0.2504,0.0464,0.9747
402,0.1693,0.0309,1.1354
403,0.2158,-0.0271,1.0439
404,0.1255,0.0367,0.9948
405,0.2994,0.0399,1.0126
406,0.2353,0.0643,1.0612
407,0.2180,-0.0840,1.0857
408,0.0343,0.0609,0.9702
409,0.1488,-0.0102,1.1206
410,0.0990,0.0649,0.9495
411,0.1555,-0.0410,1.1240
412,0.0007,-0.0173,1.0634
413,-0.1687,-0.0065,1.0471
414,-0.0511,0.0237,0.9744
415,-0.0836,-0.0733,1.0851
416,-0.0632,-0.0239,0.9873
417,0.0444,0.0497,0.9256
418,0.0400,-0.0377,1.0543
