Sample,X,Y,Z
178,0.0236,0.1503,1.0494
179,0.0627,0.1540,1.1543
180,0.0830,0.2035,1.0792
181,0.0108,0.1763,0.9712
182,-0.0732,0.0876,1.0067
183,-0.0219,0.0193,1.0320
184,0.0114,0.0226,0.9612
185,-0.0215,0.0200,0.9490
186,-0.0557,-0.0164,1.1218
187,-0.0026,-0.0121,1.2653
188,0.0203,0.1389,1.1328
189,-0.0140,0.2930,0.8781
190,-0.0300,0.2734,0.8260
191,-0.0235,0.0797,1.0153
192,-0.0534,-0.0765,1.2009
193,-0.0909,-0.0356,1.1481
194,-0.0404,0.0641,0.9697
195,0.0434,0.1285,0.9203
196,0.0598,0.1272,0.9972
197,0.0092,0.1302,1.0137
198,-0.0403,0.0844,1.0219
199,-0.0278,0.0585,1.0976
200,0.0005,0.0963,1.1292
201,0.0070,0.1680,1.0209
202,-0.0090,0.1738,0.9511
203,-0.0001,0.0739,1.0145
204,-0.0328,-0.0211,1.1637
205,-0.0878,0.0765,1.2021
206,-0.0357,0.2781,1.0159
207,0.0349,0.3942,0.8408
208,0.0382,0.3442,0.8544
209,0.0087,0.1978,0.9912
210,-0.0122,0.0418,1.1077
211,-0.0014,0.0542,1.0981
212,0.0097,0.1254,1.0081
213,0.0164,0.1705,0.9504
214,0.0330,0.1425,0.9515
215,0.0211,0.0622,1.0198
216,-0.0329,0.0316,1.1544
217,-0.0361,0.0886,1.1895
218,-0.0264,0.2109,1.0723
219,-0.0016,0.2678,0.8884
220,0.0239,0.1611,0.8998
221,-0.0449,-0.0073,1.0703
222,-0.0540,-0.0729,1.1974
223,-0.0157,0.0312,1.1284
224,-0.0191,0.1884,0.8971
225,0.0224,0.2296,0.8504
226,0.0221,0.1572,0.9495
227,-0.0054,0.0433,1.1315
228,-0.0097,0.0302,1.1616
229,0.0175,0.0934,1.0858
230,-0.0009,0.2036,1.0303
231,-0.0397,0.2634,0.9250
232,-0.0329,0.2012,0.9730
233,-0.0139,0.1000,1.0010
234,0.0120,-0.0172,1.0748
235,-0.0006,0.0421,1.1436
236,-0.0196,0.1639,1.0530
237,-0.0007,0.2180,0.9784
238,0.0259,0.2036,0.9311
239,-0.0026,0.1031,1.0392
240,-0.0710,0.1081,1.1519
241,-0.0325,0.1814,1.1595
242,0.0212,0.2658,0.9744
243,-0.0001,0.2936,0.8307
244,-0.0716,0.1697,0.8874
245,-0.0716,0.1697,0.8874
246,-0.1018,0.0026,1.0900
247,0.0209,-0.0430,1.1500
248,0.0721,0.0256,1.0588
249,0.0094,0.2352,0.9199
250,-0.0227,0.2277,0.9930
251,0.0070,0.1851,1.1280
252,0.0429,0.0979,1.1136
253,-0.0383,0.0510,1.0669
254,-0.0237,0.0988,1.0601
255,0.0593,0.0878,1.0664
256,0.0065,0.1248,0.9759
257,-0.1133,0.1396,0.9019
258,-0.0839,0.0671,1.0327
259,0.0719,0.0845,1.1060
260,0.1221,0.0851,1.0714
261,-0.0287,0.2199,0.8908
262,-0.0160,0.1757,0.8863
263,0.0314,0.0021,1.0656
264,-0.0384,-0.0829,1.1384
265,-0.1208,-0.0467,1.0698
266,-0.0352,0.0604,0.9948
267,0.0615,0.1763,1.0297
268,0.0094,0.2733,1.1047
269,-0.0657,0.3144,1.0014
270,-0.0730,0.1624,1.0252
271,0.0208,0.0342,1.0426
272,-0.0481,-0.0276,1.1367
273,-0.0651,0.0799,0.9417
274,-0.0154,0.1577,0.9734
275,-0.0105,0.2038,1.0794
276,0.0344,0.2780,1.1670
277,-0.0013,0.2771,1.0723
278,-0.0136,0.2726,0.8638
279,-0.0315,0.1946,0.8621
280,-0.0416,0.1912,0.9194
281,-0.0685,0.1141,1.1364
282,-0.0404,0.1450,1.0969
283,0.0627,0.1152,1.0718
284,0.0471,0.1558,0.9942
285,0.0344,0.1050,1.0139
286,-0.0291,0.1274,0.9509
287,0.0170,0.1080,1.0452
288,-0.0087,0.1492,1.1633
289,-0.0071,0.1553,1.1531
290,0.0419,0.0901,1.0408
291,-0.0262,0.0485,0.8955
292,-0.0522,-0.0107,0.8669
293,-0.0226,-0.0354,1.0034
294,-0.0580,0.0415,1.1306
295,-0.0327,0.0890,1.1537
296,0.0719,0.1299,1.0669
297,0.0766,0.0934,0.9974
298,-0.0122,0.1345,0.8941
299,-0.0389,0.0651,0.9884
300,-0.0370,0.0964,1.1137
301,-0.0250,0.0866,1.1691
302,0.0050,0.0256,1.1835
303,-0.0314,0.0339,1.0378
304,-0.0558,0.0672,0.9033
305,0.0125,0.1824,0.8666
306,-0.0144,0.2445,0.9222
307,-0.0021,0.1886,1.0603
