RepRapFirmware height map file v2 generated at 2024-09-27 13:55, min error -0.242, max error 0.077, mean -0.077, deviation 0.072
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,100.00,500.00,100.00,500.00,-1.00,49.99,49.99,9,9
 -0.223, -0.093, -0.083, -0.083, -0.008, -0.085, -0.070, -0.113, -0.198
 -0.242, -0.143, -0.108, -0.097, -0.068, -0.095, -0.090, -0.103, -0.187
 -0.210, -0.102, -0.050, -0.068, -0.013, -0.030, -0.050, -0.053, -0.130
 -0.203, -0.118, -0.082, -0.057, -0.027, -0.005, -0.002, -0.028, -0.092
 -0.188, -0.103, -0.077, -0.028,  0.022,  0.047,  0.038,  0.030, -0.028
 -0.168, -0.098, -0.078, -0.050,  0.025,  0.023,  0.077,  0.025, -0.020
 -0.168, -0.107, -0.087, -0.032,  0.015,  0.005,  0.050,  0.017, -0.060
 -0.145, -0.130, -0.103, -0.055, -0.032, -0.038, -0.025, -0.032, -0.113
 -0.235, -0.160, -0.138, -0.083, -0.090, -0.100, -0.088, -0.157, -0.208
