Sample,X,Y,Z
178,0.0226,0.1813,1.0610
179,0.0471,0.2344,1.1016
180,0.0868,0.2183,1.0903
181,0.0139,0.1619,1.1169
182,-0.0499,0.1188,1.0884
183,-0.0452,0.0725,1.0723
184,-0.0166,0.0406,0.9825
185,-0.0235,0.0383,0.9267
186,0.0195,0.0730,0.9423
187,0.0469,0.1357,1.0161
188,0.0271,0.1752,1.0755
189,-0.0475,0.1689,1.1149
190,-0.0356,0.1281,1.0569
191,0.0187,0.0693,0.9744
192,-0.0091,-0.0083,0.9578
193,-0.0818,-0.0153,0.9909
194,-0.0510,0.0229,0.9788
195,-0.0034,0.0531,1.0234
196,0.0009,0.0693,1.0887
197,-0.0146,0.0635,1.1094
198,-0.0156,0.0369,1.0446
199,-0.0157,0.0093,1.0659
200,-0.0312,0.0534,1.0664
201,-0.0540,0.0847,1.0206
202,-0.0368,0.0892,0.9828
203,0.0316,0.0777,0.9805
204,0.0327,0.0927,1.0209
205,-0.0362,0.1729,1.1130
206,-0.0347,0.2427,1.1285
207,0.0004,0.2416,1.0457
208,0.0412,0.2247,0.9133
209,0.0574,0.1650,0.8638
210,0.0072,0.1240,0.9204
211,0.0115,0.1262,1.0466
212,-0.0022,0.1648,1.1105
213,0.0185,0.2037,1.1135
214,0.0964,0.1843,1.0359
215,0.0947,0.1096,0.9924
216,-0.0112,0.0866,1.0053
217,-0.0310,0.1069,1.0795
218,-0.0208,0.1277,1.1064
219,0.0157,0.1404,1.0876
220,0.0421,0.1456,0.9838
221,0.0213,0.1160,0.9371
222,0.0182,0.1176,0.9810
223,-0.0323,0.1291,1.0812
224,-0.0657,0.1473,1.0821
225,-0.0154,0.0980,1.0505
226,-0.0231,0.0801,0.9669
227,-0.0406,0.0492,0.9476
228,-0.0765,0.0777,0.9662
229,-0.0544,0.1151,1.0389
230,-0.0436,0.1750,1.1292
231,-0.0107,0.2472,1.1093
232,-0.0152,0.1929,1.0342
233,0.0140,0.1066,0.9341
234,0.0229,0.0452,0.9118
235,-0.0365,0.0406,0.9774
236,-0.0540,0.0679,1.0527
237,0.0075,0.0640,1.1465
238,0.0383,0.0759,1.0486
239,0.0314,0.0553,1.0706
240,-0.0078,0.1339,1.0667
241,-0.0337,0.1868,1.0657
242,-0.0278,0.1794,1.0281
243,-0.0226,0.1301,1.0312
244,-0.0652,0.1103,0.9587
245,0.0104,0.1164,0.9355
246,0.0460,0.0905,0.9317
247,0.0246,0.1295,0.9965
248,-0.0321,0.1787,1.0370
249,0.0058,0.2058,1.1255
250,0.1240,0.1960,1.0947
251,0.1044,0.1375,1.0582
252,-0.0696,0.0854,1.0530
253,-0.0579,0.0573,1.0545
254,0.0408,0.0393,0.9692
255,0.0030,0.0246,0.9811
256,-0.0551,0.0552,1.0139
257,0.0138,0.1096,1.0133
258,0.0815,0.1634,1.0303
259,0.0157,0.2132,1.0933
260,-0.0857,0.2301,1.1087
261,-0.0007,0.2348,1.0125
262,0.0463,0.1582,0.9773
263,0.0055,0.0737,0.9347
264,-0.1033,0.0041,0.9684
265,-0.0793,0.0643,0.9307
266,-0.0016,0.1525,0.9913
267,-0.0152,0.2070,1.1536
268,-0.0044,0.2471,1.1281
269,0.0417,0.1523,1.0886
270,0.0253,0.0410,1.0392
271,-0.1053,-0.0524,1.0186
272,-0.1194,-0.0481,0.9312
273,-0.0038,-0.0245,0.9830
274,0.0519,0.0879,1.0869
275,0.0686,0.1809,1.1120
276,0.0219,0.2039,1.0427
277,-0.0457,0.1137,1.0888
278,-0.1083,0.1033,1.0362
279,-0.0785,0.1005,0.9197
280,-0.0059,0.1313,0.9741
281,0.0361,0.2243,1.0385
282,0.0656,0.2163,1.0026
283,0.0007,0.1602,1.0353
284,-0.0356,0.1071,1.0704
285,-0.0410,0.0895,1.0287
286,-0.0160,0.1208,1.0609
287,0.0603,0.1432,1.0732
288,0.0838,0.1777,1.0248
289,0.0266,0.1302,0.9687
290,-0.0545,0.0422,1.0001
291,-0.0998,0.0569,0.9544
292,0.0106,0.0506,0.9835
293,0.0377,0.0756,1.0447
294,0.0571,0.1122,1.0524
295,0.0645,0.1013,1.0399
296,-0.0497,0.0473,1.0438
297,-0.0659,0.0603,1.0837
298,-0.0262,0.1456,1.0222
299,0.0000,0.2282,1.0654
300,0.1152,0.2221,1.0521
301,0.0417,0.1306,1.0351
302,-0.1111,0.1110,0.9877
303,-0.0734,0.0573,0.9196
304,0.0043,0.0699,1.0115
305,-0.0139,0.1293,0.9543
306,0.0412,0.1320,1.0081
307,0.0057,0.1014,1.1204
308,-0.0616,0.0815,1.1415
309,-0.0656,0.0998,1.0839
310,0.0228,0.0676,1.0515
311,0.0057,0.0640,0.9509
312,0.0099,0.0337,0.9567
313,-0.0357,-0.0076,0.9811
314,-0.0966,0.0244,1.1208
315,-0.0339,0.1658,1.0645
316,0.0278,0.2045,1.0100
317,0.0769,0.2006,0.9573
318,0.0801,0.0878,1.0211
319,-0.0942,0.0593,1.0266
320,-0.0762,0.0027,1.0764
321,-0.0231,0.0226,1.1126
322,0.0256,0.1077,1.0190
323,-0.0002,0.0789,0.9421
324,-0.0074,0.0732,0.9949
325,-0.0477,0.1221,1.0654
326,-0.0774,0.2192,1.1107
327,-0.0475,0.2369,1.1305
328,0.0671,0.2035,0.9779
329,0.0564,0.1218,0.9077
330,-0.0339,0.0727,0.8640
331,-0.0572,0.0579,0.9253
332,0.0629,0.1418,1.0635
333,0.0737,0.1990,1.1529
334,0.0182,0.1660,1.1150
335,0.0158,0.1035,1.0193
336,0.0579,0.0361,1.0626
337,-0.0443,0.0774,1.0557
338,-0.0596,0.1190,1.1094
339,-0.0001,0.0869,1.0305
340,0.0631,0.0428,1.0430
341,-0.0091,0.0385,0.9233
342,-0.0567,0.0808,0.9048
343,-0.0098,0.1569,0.9933
