Sample,X,Y,Z
178,0.7856,0.5422,0.5631
179,0.2510,0.4669,0.4038
180,-0.2069,-0.0876,1.4626
181,-0.3173,-0.1368,1.8503
182,0.2219,-0.0283,1.1729
183,0.4363,0.4163,0.3152
184,-0.2291,0.1888,0.4590
185,-0.8366,-0.1843,1.4538
186,-0.6680,-0.1422,1.5443
187,0.3828,-0.0268,1.1146
188,0.6336,0.4178,0.6485
189,0.0765,0.0906,0.8994
190,-0.1965,-0.0357,1.3076
191,-0.0490,-0.0222,1.2706
192,0.2191,0.0018,0.9522
193,0.3657,0.1325,0.7071
194,0.3708,0.0494,0.9104
195,0.1681,-0.0148,1.2444
196,0.2288,0.0503,1.0573
197,0.5512,0.1622,0.9528
198,0.0812,0.1730,1.0347
199,-0.3138,-0.0226,1.0668
200,0.1011,0.0349,1.0305
201,0.3213,0.1898,1.0858
202,0.2208,0.1835,1.0863
203,0.1679,0.1205,0.9526
204,-0.4025,0.1429,1.1381
205,-0.5987,0.0046,1.2054
206,0.0742,0.1478,1.2079
207,0.3133,0.3813,0.9515
208,0.3100,0.5071,0.4331
209,0.0450,0.1754,0.7737
210,-0.5183,-0.0844,1.4531
211,0.0136,-0.1170,1.5305
212,0.7578,0.3681,0.9453
213,0.6732,0.5527,0.3799
214,0.5474,0.1642,0.7150
215,-0.2361,-0.1894,1.5814
216,-0.4290,-0.1083,1.4592
217,0.4460,0.2507,1.0173
218,0.5137,0.5488,0.4636
219,0.2823,0.2488,0.6908
220,-0.2786,-0.0695,1.3417
221,-0.5396,-0.1879,1.3903
222,0.1348,0.0595,1.1905
223,0.5635,0.3228,0.7710
224,0.0436,0.1951,0.7216
225,-0.4819,0.0865,1.1177
226,-0.2994,-0.0740,1.1626
227,0.1191,-0.1521,1.3713
228,0.7035,0.1959,0.8936
229,0.2859,0.1368,0.7737
230,-0.5401,0.1929,0.9846
231,-0.2083,0.0483,1.2305
232,0.3354,0.0851,1.3706
233,0.8265,0.3618,0.6337
234,0.3871,0.0867,0.6638
235,-0.2993,-0.0186,1.1393
236,-0.2381,-0.0406,1.6131
237,0.3951,0.1816,1.1279
238,0.6284,0.5044,0.4531
239,0.1098,0.2029,0.5937
240,-0.3491,-0.2820,1.6068
241,-0.3243,-0.0307,1.8623
242,0.1841,0.4305,0.8799
243,0.5536,0.7239,0.1332
244,-0.1446,0.2861,0.5710
245,-0.4385,-0.3265,1.7028
246,0.0369,-0.2785,1.6562
247,0.3596,0.1842,0.8041
248,0.4972,0.3962,0.2786
249,0.0043,0.0851,1.0411
250,-0.1563,-0.0384,1.6454
251,0.0647,0.1005,1.2232
252,0.6078,0.3693,0.7299
253,0.3076,0.3060,0.6050
254,-0.0048,0.0014,1.3549
255,-0.1899,-0.0035,1.1370
256,0.1937,0.1183,0.9463
257,0.3273,0.1489,0.7952
258,0.0287,0.0479,1.2227
259,-0.0785,0.0521,1.2076
260,-0.0764,0.3981,0.9616
261,0.2026,0.3271,0.7478
262,0.2029,0.3505,0.9680
263,0.0896,-0.1405,1.0753
264,-0.2142,-0.1534,1.2314
265,-0.1877,-0.1902,1.2664
266,0.2388,0.1970,1.0065
267,0.2873,0.3375,0.9391
268,0.0989,0.4436,0.7083
269,-0.1121,0.1688,1.0442
270,0.1570,0.0122,1.0767
271,0.2736,-0.0781,1.3693
272,0.1595,-0.0683,1.0126
273,0.1516,0.1487,0.8235
274,-0.0708,0.1621,0.9156
275,0.0634,0.0695,1.2233
276,0.2159,0.1208,1.2136
277,0.2433,0.1221,0.8267
278,0.0672,0.3096,0.8226
279,-0.2040,0.0836,1.1311
280,0.0198,0.1330,1.3013
281,0.0587,0.3424,1.0152
282,0.0233,0.2459,0.8430
283,0.2696,0.1161,0.9796
284,0.0551,-0.0130,1.2153
285,0.0192,-0.0124,1.1672
286,0.0235,0.2744,0.8643
287,0.2281,0.3483,0.8527
288,0.0925,0.1927,1.1477
289,0.1628,0.1010,1.2175
290,0.1671,0.0873,0.9650
291,0.2096,0.1402,0.7464
292,0.0865,0.0732,0.9140
293,0.0879,0.0159,1.1011
294,-0.1245,0.0198,1.3050
295,0.1985,0.1711,0.9864
296,0.2857,0.0467,0.9463
297,0.1437,0.0098,0.9705
298,-0.0116,0.0373,1.0959
299,-0.1255,0.1821,1.0593
