Sample,X,Y,Z
179,0.1098,-0.0487,0.9495
180,-0.5578,0.0083,0.8088
181,0.1877,0.0895,1.0258
182,0.8506,0.0525,1.2994
183,0.5563,-0.0519,0.9743
184,0.0190,-0.0632,0.9534
185,-0.5286,0.0695,0.9420
186,-0.2216,0.0915,1.1198
187,0.1285,-0.0212,1.1370
188,0.3422,-0.1379,1.0006
189,0.0237,-0.0181,0.8545
190,-0.5083,0.0403,0.9214
191,-0.2571,0.0797,1.2588
192,0.3900,-0.0590,1.2834
193,0.2761,-0.0716,0.8499
194,-0.2173,-0.0438,0.7633
195,-0.1209,0.0618,1.0528
196,0.3505,0.1267,1.0770
197,0.5745,0.0092,0.9944
198,0.4232,-0.0867,1.0411
199,-0.0157,0.0268,1.0444
200,-0.0729,0.1699,0.9897
201,0.3904,0.0178,1.2104
202,0.4740,-0.1135,1.2169
203,0.1858,-0.0496,0.7583
204,-0.2128,0.0739,0.8536
205,-0.1697,0.0043,1.1992
206,0.0104,-0.0657,1.1626
207,0.1865,-0.0410,0.9792
208,0.2654,-0.0053,0.9291
209,-0.0154,0.0465,0.9959
210,-0.3602,0.1046,1.1631
211,-0.0810,-0.0231,1.0696
212,0.3643,-0.0990,1.0419
213,0.3704,0.0297,0.9368
214,0.1027,0.0598,0.8425
215,-0.2932,0.0840,1.1146
216,-0.0850,-0.0345,1.1389
217,0.4460,-0.0686,1.0525
218,0.5910,-0.0079,1.0397
219,0.2823,0.0269,0.9639
220,-0.3412,0.0450,1.0813
221,-0.3510,-0.0119,1.0300
222,0.4794,-0.1071,1.1365
223,0.6476,0.0038,0.9915
224,0.3046,0.0006,0.8934
225,-0.7537,0.0766,0.9210
226,-0.6036,0.0803,1.0334
227,0.7799,-0.0742,1.2507
228,0.6814,0.0391,1.0189
229,0.1326,0.0313,0.9340
230,-0.8572,0.0735,0.8902
231,-0.3467,0.0521,1.0298
232,0.8974,-0.0821,1.4008
233,0.5994,-0.0376,0.9455
234,-0.0663,0.0366,0.8304
235,-0.7720,0.0433,0.8955
236,0.1784,-0.0022,1.1297
237,0.9274,-0.0011,1.3134
238,0.5403,-0.1459,1.0305
239,-0.0942,0.0526,0.7429
240,-0.4066,0.0560,1.0006
241,0.0362,0.0961,1.1087
242,0.6681,-0.0869,1.2781
243,0.3091,-0.0541,0.8120
244,-0.0884,-0.0130,0.9297
245,-0.4565,0.1171,1.0076
246,0.0488,0.0705,1.2154
247,0.5891,0.0070,1.1302
248,0.1678,-0.1274,0.9510
249,-0.1277,0.0229,0.8848
250,-0.3006,0.1466,0.9939
251,0.0953,0.0588,1.1716
252,0.4692,-0.1379,1.1116
253,0.2600,-0.0962,0.9688
254,-0.0982,0.1025,0.8670
255,-0.2129,0.0890,1.0715
256,0.1535,-0.0081,1.1970
257,0.5241,-0.0733,1.1155
258,0.2226,-0.0422,0.8760
259,-0.0942,0.0278,0.8417
260,-0.1580,0.1001,1.1157
261,0.2137,0.0131,1.0041
262,0.4489,-0.0439,1.1536
263,0.0621,-0.0549,0.9431
264,-0.0984,0.0136,1.0859
265,0.0267,0.0964,0.9821
266,-0.0347,-0.0505,1.1230
267,0.1735,-0.0186,0.9617
268,0.1852,-0.0365,1.0386
269,-0.0831,0.1147,0.8864
270,-0.0300,-0.0398,1.2041
271,0.1060,-0.0002,1.0645
272,0.1781,0.0106,1.0507
273,0.1223,0.0225,0.8821
274,0.1994,-0.0072,1.0925
275,0.1703,-0.0021,1.0909
276,0.1192,0.0304,0.9877
277,0.1853,-0.0323,0.9844
278,0.1949,-0.0233,1.1038
279,-0.0001,0.1124,0.9832
280,0.0699,0.0006,1.0306
281,0.2744,-0.0204,1.0538
282,0.1354,-0.0215,1.1190
283,-0.0002,0.0600,0.9089
284,-0.0897,-0.0139,1.0891
285,-0.0309,-0.0234,1.1259
286,0.2502,-0.0394,0.9605
287,0.1829,-0.0114,0.9258
288,0.0514,-0.0186,1.0818
289,-0.0021,0.0240,1.0319
290,0.0277,0.0461,0.9969
291,0.1573,-0.0200,1.1021
292,0.2120,-0.0224,1.0071
293,0.0610,0.0661,0.9838
294,0.0510,0.0532,0.9954
295,0.1396,-0.0251,1.1589
296,0.0322,0.0339,1.0031
297,-0.0090,0.0165,1.0475
298,0.0820,-0.0142,0.9846
299,0.1569,-0.0017,1.0671
300,0.0920,0.0197,0.9825
301,-0.0237,-0.0109,1.0501
302,-0.0784,0.0291,0.9852
303,0.0577,-0.0078,1.1105
304,0.2115,0.0233,0.9446
305,0.1693,-0.0135,1.0242
306,0.1125,0.0166,0.9864
